fixing_commit_hash,introducing_commit_hash,file_path,issue_keys,fixing_date,introducing_date
7446259923e31c0b79271c589873df551ba4a73c,baa492f1dcf5cad6a7ae41ebd90ca5d1055f71b7,modules/jdbc-pool/src/main/java/org/apache/tomcat/jdbc/pool/JdbcInterceptor.java,52015,2011-10-20T09:19:37+00:00,2008-10-23T05:14:50+00:00
76be6d086b425fe8f4b345522df040362e0db84d,fd05f6f220ccba62bb70c101779e476bf31d13c1,java/org/apache/catalina/deploy/ContextService.java,52405,2012-01-02T20:14:52+00:00,2008-04-25T18:38:38+00:00
57f58161073c57aca1dadd19a19398ed79e4581d,2a4ad663ee519c2cd4433096ee168ced019e3692,bin/daemon.sh,52750,2012-02-23T18:44:02+00:00,2011-11-15T06:48:29+00:00
0cc4cf493b3ae792e82b863e8a5155462a00ae75,3d5de5663106d6ad41bac6b49c419addd6b16eb6,java/org/apache/coyote/http11/AbstractHttp11Processor.java,53677,2012-08-31T11:10:56+00:00,2010-09-13T20:03:17+00:00
fa55dfe37c6ed20b4b95df470e4380f15773317d,a84fabcbc6fee8a69253ad92a304b4718e96a7c9,java/org/apache/catalina/loader/WebappLoader.java,54585,2013-02-28T00:25:01+00:00,2006-03-27T13:53:46+00:00
fa55dfe37c6ed20b4b95df470e4380f15773317d,b55351997552a5390daa8eac3011eb4e34cb81da,java/org/apache/catalina/loader/WebappLoader.java,54585,2013-02-28T00:25:01+00:00,2012-01-18T11:51:53+00:00
5ef80d8ec4dd65c892b5e1ebae4aa9052237f604,848158844db747abfe70eb28903d4a2f7b0ee4a3,build.properties.default,54890,2013-04-25T12:50:42+00:00,2013-03-18T20:25:36+00:00
47f2c7f07ed0cf0945b5644ce93f42ddcf5c594d,4dd05382905678828cd5f9ff7ac96dfb44245708,webapps/docs/tomcat-docs.xsl,55383,2013-09-19T20:46:54+00:00,2013-08-27T10:18:08+00:00
47f2c7f07ed0cf0945b5644ce93f42ddcf5c594d,74609bd2aef7633e9f8cfe6d21fa3b1f65f1f14d,webapps/docs/tomcat-docs.xsl,55383,2013-09-19T20:46:54+00:00,2006-07-07T22:40:04+00:00
1bae5463e6d6cf95cb50bca66440391a4bb86b54,a84fabcbc6fee8a69253ad92a304b4718e96a7c9,java/org/apache/jasper/compiler/ELParser.java,55198;55735,2013-11-05T22:13:37+00:00,2006-03-27T13:53:46+00:00
f841034e4ba70ac74a5ec7ddc24904d30a209bff,e12d24afe944d73d61df3b503abfb42ef59eccc5,java/org/apache/jasper/compiler/ELParser.java,56029,2014-01-19T18:55:19+00:00,2014-01-19T18:54:47+00:00
f841034e4ba70ac74a5ec7ddc24904d30a209bff,a84fabcbc6fee8a69253ad92a304b4718e96a7c9,java/org/apache/jasper/compiler/ELParser.java,56029,2014-01-19T18:55:19+00:00,2006-03-27T13:53:46+00:00
f841034e4ba70ac74a5ec7ddc24904d30a209bff,1bae5463e6d6cf95cb50bca66440391a4bb86b54,java/org/apache/jasper/compiler/ELParser.java,56029,2014-01-19T18:55:19+00:00,2013-11-05T22:13:37+00:00
ea3c5e571c0bdd346940ba56d16c2149bc313cda,9d3ee963bc9bdbb802e05562bdfdee2d69deed67,java/org/apache/tomcat/util/net/SocketWrapper.java,55996,2014-01-29T20:37:31+00:00,2013-08-29T22:23:04+00:00
ea3c5e571c0bdd346940ba56d16c2149bc313cda,c46a77a9fdb81c2e1ea16c343fe7371d74558b69,webapps/docs/changelog.xml,55996,2014-01-29T20:37:31+00:00,2014-01-29T11:23:42+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,b00e0f7ff3c8d53edf6c2fc0150751f27978039e,java/org/apache/jasper/JspC.java,56199,2014-03-06T07:40:12+00:00,2014-03-05T21:01:50+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,452cdfad2a17d3628059f528f9dd69dc389e26b2,java/org/apache/jasper/JspC.java,56199,2014-03-06T07:40:12+00:00,2013-08-12T01:21:38+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,f074781590f1b8cad21af5b719aeb8053b7dd494,java/org/apache/jasper/JspC.java,56199,2014-03-06T07:40:12+00:00,2014-01-29T21:19:57+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,f074781590f1b8cad21af5b719aeb8053b7dd494,java/org/apache/jasper/servlet/JspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2014-01-29T21:19:57+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,452cdfad2a17d3628059f528f9dd69dc389e26b2,java/org/apache/jasper/servlet/JspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2013-08-12T01:21:38+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,05c84ff8304a69a30b251f207a7b93c2c882564d,java/org/apache/jasper/servlet/JspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2013-12-09T10:01:16+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,46670107deed88b0a4f9829f41674abf366187e7,java/org/apache/jasper/servlet/JspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2013-07-09T14:49:28+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,b00e0f7ff3c8d53edf6c2fc0150751f27978039e,java/org/apache/jasper/servlet/JspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2014-03-05T21:01:50+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,513ddbad7e290b7e05ee6da46b362f78cc086035,java/org/apache/jasper/servlet/JspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2013-07-20T23:03:45+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,46670107deed88b0a4f9829f41674abf366187e7,test/org/apache/jasper/servlet/TestJspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2013-07-09T14:49:28+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,452cdfad2a17d3628059f528f9dd69dc389e26b2,test/org/apache/jasper/servlet/TestJspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2013-08-12T01:21:38+00:00
fa3eefece1b5b3ecf2622a35a16651576350023d,5a0c09237e3c5df82724df246be45cd82a4f0894,test/org/apache/jasper/servlet/TestJspCServletContext.java,56199,2014-03-06T07:40:12+00:00,2013-07-10T13:36:46+00:00
835f697c4fe343c0ae60dcc9f908cfe421bbe86c,7f6ea48ae8d417bb68b736238920887e7d28ed08,java/org/apache/catalina/connector/InputBuffer.java,56663,2014-06-27T15:52:03+00:00,2013-08-19T14:54:15+00:00
835f697c4fe343c0ae60dcc9f908cfe421bbe86c,f68c8a099f49409d106e5f9f9eca267b9563d89b,java/org/apache/coyote/http11/filters/IdentityInputFilter.java,56663,2014-06-27T15:52:03+00:00,2013-05-24T14:08:25+00:00
4d7e4af31dd1b4b6c6cb41a7945ec76089a6bf58,d23582817112f63aeca81c3110ab82a729d8df8f,java/org/apache/catalina/valves/rewrite/RewriteValve.java,56840,2014-08-12T13:31:17+00:00,2013-01-21T14:05:38+00:00
dca6e30fe20e3bafe5228dff0040ebd382fd502a,a0ff3f975b11bd6ca3d1ebe5fe9812e7e850cf19,java/org/apache/jasper/tagplugins/jstl/core/Set.java,57309,2014-12-05T22:43:48+00:00,2012-10-25T11:57:13+00:00
dca6e30fe20e3bafe5228dff0040ebd382fd502a,6fdaef3fc4100814f89e3774aee91627ee809e2e,java/org/apache/jasper/tagplugins/jstl/core/Set.java,57309,2014-12-05T22:43:48+00:00,2013-01-04T22:04:04+00:00
f3b909db5f279c54708d0a86c24cb1ab9ccefde7,f540cc8541e47eee685eae593ce3115d1179fddf,test/org/apache/catalina/connector/TestRequest.java,57938,2015-06-16T11:50:43+00:00,2009-06-16T20:18:14+00:00
38a30fdc05a5f27f12bf5052932a9bdbd6f994af,9fe0440c7dbe7828fb36fd61c644398e92caa4f5,java/org/apache/tomcat/websocket/WsSession.java,58624,2015-11-25T11:30:17+00:00,2013-09-19T10:56:51+00:00
9cf7ed57f9dde90d29e7cb490b514b20d917ac1b,cdf5e4020634aeb273d5edc24e3340d34dec458b,java/org/apache/tomcat/util/net/Nio2Endpoint.java,60035,2016-08-26T13:58:33+00:00,2015-12-14T13:50:25+00:00
1cbb2ed755118650b60a7e0292f9384dde8340f5,cbe9c72d78ddf450d19e7ffe846cdc328c337b0b,java/org/apache/tomcat/util/net/SecureNio2Channel.java,63765,2019-09-24T18:07:03+02:00,2019-05-22T22:50:22+02:00
f5f2b62670f972fc6a857788084e4352f2d4cd87,4377d2db4078f4ae7a3ac33b4a4d058fe2965863,java/org/apache/tomcat/util/net/NioEndpoint.java,63949,2019-11-22T17:04:03+01:00,2019-04-19T16:34:53+02:00
f5f2b62670f972fc6a857788084e4352f2d4cd87,7046644bf361b89afc246b6643e24ce2ae60cacc,java/org/apache/tomcat/util/net/NioEndpoint.java,63949,2019-11-22T17:04:03+01:00,2019-05-29T14:10:48+01:00
9c6563bf6ac723cda4e78d0e8c1a996fa1b8ce56,21d08e1952d6612da9a712a173c81174958f4b8b,java/org/apache/tomcat/util/scan/StandardJarScanFilter.java,64247,2020-03-20T14:46:01+01:00,2019-12-24T16:41:29-08:00
3a1824fe286232ada14ac95fda541e7744e31ab4,7a27f1db7d48a74bc6d644a3b79cbc6b6f44d5c0,java/org/apache/tomcat/websocket/LocalStrings.properties,64644,2020-09-01T13:54:08+01:00,2016-03-17T19:35:19+00:00
3a1824fe286232ada14ac95fda541e7744e31ab4,c243e4e5ab6bd7b250978357495062fc9040cece,java/org/apache/tomcat/websocket/WsFrameBase.java,64644,2020-09-01T13:54:08+01:00,2013-02-14T14:50:48+00:00
3a1824fe286232ada14ac95fda541e7744e31ab4,44855f40f19567b950cc7e10edb20ab689ea3b05,java/org/apache/tomcat/websocket/WsRemoteEndpointImplBase.java,64644,2020-09-01T13:54:08+01:00,2015-02-27T15:00:39+00:00
3a1824fe286232ada14ac95fda541e7744e31ab4,c243e4e5ab6bd7b250978357495062fc9040cece,java/org/apache/tomcat/websocket/WsRemoteEndpointImplBase.java,64644,2020-09-01T13:54:08+01:00,2013-02-14T14:50:48+00:00
3a1824fe286232ada14ac95fda541e7744e31ab4,7a27f1db7d48a74bc6d644a3b79cbc6b6f44d5c0,java/org/apache/tomcat/websocket/WsSession.java,64644,2020-09-01T13:54:08+01:00,2016-03-17T19:35:19+00:00
3a1824fe286232ada14ac95fda541e7744e31ab4,c243e4e5ab6bd7b250978357495062fc9040cece,java/org/apache/tomcat/websocket/WsSession.java,64644,2020-09-01T13:54:08+01:00,2013-02-14T14:50:48+00:00
3a1824fe286232ada14ac95fda541e7744e31ab4,03c560c2a8ad51b8b9b5912b211979bb0ffe1c67,java/org/apache/tomcat/websocket/WsSession.java,64644,2020-09-01T13:54:08+01:00,2013-06-22T13:24:16+00:00
3a1824fe286232ada14ac95fda541e7744e31ab4,88b075b2b22d7eeeb1ef4d42e23f53465662ac51,test/org/apache/tomcat/websocket/TestWsWebSocketContainer.java,64644,2020-09-01T13:54:08+01:00,2013-04-19T20:30:00+00:00
